CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;NM_FANTASIA;ENDER_ELETRONICO;PUBLICO_ALVO;RESTR_INVEST;OBJETIVO;POLIT_INVEST;PR_PL_ATIVO_EXTERIOR;PR_PL_ATIVO_CRED_PRIV;PR_PL_ALAVANC;PR_ATIVO_EMISSOR;DERIV_PROTECAO_CARTEIRA;RISCO_PERDA;RISCO_PERDA_NEGATIVO;PR_PL_APLIC_MAX_FUNDO_UNICO;INVEST_INICIAL_MIN;INVEST_ADIC;RESGATE_MIN;HORA_APLIC_RESGATE;VL_MIN_PERMAN;QT_DIA_CAREN;CONDIC_CAREN;CONVERSAO_COTA_COMPRA;QT_DIA_CONVERSAO_COTA_COMPRA;CONVERSAO_COTA_CANC;QT_DIA_CONVERSAO_COTA_RESGATE;TP_DIA_PAGTO_RESGATE;QT_DIA_PAGTO_RESGATE;TP_TAXA_ADM;TAXA_ADM;TAXA_ADM_MIN;TAXA_ADM_MAX;TAXA_ADM_OBS;TAXA_ENTR;CONDIC_ENTR;QT_DIA_SAIDA;TAXA_SAIDA;CONDIC_SAIDA;TAXA_PERFM;PR_PL_DESPESA;DT_INI_DESPESA;DT_FIM_DESPESA;ENDER_ELETRONICO_DESPESA;VL_PATRIM_LIQ;CLASSE_RISCO_ADMIN;PR_RENTAB_FUNDO_5ANO;INDICE_REFER;PR_VARIACAO_INDICE_REFER_5ANO;QT_ANO_PERDA;DT_INI_ATIV_5ANO;ANO_SEM_RENTAB;CALC_RENTAB_FUNDO_GATILHO;PR_VARIACAO_PERFM;CALC_RENTAB_FUNDO;RENTAB_GATILHO;DS_RENTAB_GATILHO;ANO_EXEMPLO;ANO_ANTER_EXEMPLO;VL_RESGATE_EXEMPLO;VL_IMPOSTO_EXEMPLO;VL_TAXA_ENTR_EXEMPLO;VL_TAXA_SAIDA_EXEMPLO;VL_AJUSTE_PERFM_EXEMPLO;VL_DESPESA_EXEMPLO;VL_DESPESA_3ANO;VL_DESPESA_5ANO;VL_RETORNO_3ANO;VL_RETORNO_5ANO;REMUN_DISTRIB;DISTRIB_GESTOR_UNICO;CONFLITO_VENDA;TEL_SAC;ENDER_ELETRONICO_RECLAMACAO;INF_SAC
07.470.268/0001-36;SAFRA CAPITAL MARKET PROFIT FIC DE FI RENDA FIXA REFERENCIADO DI CREDITO PRIVADO;2020-12-31;SAFRA CAPITAL MARKET PROFIT DI FIC FI REF CRED.PRIV;www.safraasset.com.br;Destinado a investidores em geral que buscam uma rentabilidade adicional no médio/longo prazo.;N/D;Acompanhar as oscilações da taxa de juros.;Aplica em cotas de fundos de investimento com carteira composta por títulos públicos federais e valores mobiliários com o objetivo de buscar acompanhar as oscilações da taxa de juros, com exposição a risco de crédito.;0.000000;100.000000;0.000000;;S;N;N;100.000000;1000.000000;100.000000;100.000000;16:00;100.000000;0;Não há.;Abertura;0;Abertura;0;Dias Úteis;0;Variável;0.000000;1.350000;1.500000;1.35% a 1.5% do Patrimonio liquido ao ano;0.000000;Não há.;0;0.000000;Não há;Não há.;1.480000;2019-12-31;2020-12-31;www.safraasset.com.br;10563641.120000;2;33.910000;CDI;45.270000;0;2005-09-05;;;0.790000;;;;2020;2019;1031.600000;6.700000;0.000000;0.000000;0.000000;15.060000;19.690000;23.830000;1311.310000;1586.680000;A remuneração dos distribuidores, incluindo o DISTRIBUIDOR, consiste em um percentual da Taxa de Administração do FUNDO, negociado caso a caso com cada distribuidor. Tal remuneração é sempre abatida do valor da Taxa de Administração devida pelo FUNDO à ADMINISTRADORA e demais prestadores de serviços, não havendo qualquer pagamento adicional pelo FUNDO.;A distribuição é realizada, principalmente, pelo BANCO SAFRA S/A, instituição ligada à ADMINISTRADORA e à GESTORA, sendo que tal instituição oferta aos seus clientes, inclusive ao público alvo do FUNDO, preponderantemente, fundos geridos pela GESTORA ou por gestores ligados ao mesmo grupo econômico.;Vide acima.;8007725755;www.safraasset.com.br;
07.488.106/0001-25;VINCI GAS DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;2020-12-31;VINCI GAS DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;wwwbradescocombr;O FUNDO, a critério do ADMINISTRADOR, receberá recursos do público em geral, quais sejam, pessoas físicas e/ou jurídicas, bem como fundos de investimento, fundos de investimento em cotas de fundos de investimento, clientes do ADMINISTRADOR, da GESTORA ou de controladas, direta ou indiretamente.;-;O FUNDO tem por objetivo buscar retorno aos seus COTISTAS através de investimentos em cotas do Fundo VINCI GAS DIVIDENDOS  FUNDO DE INVESTIMENTO EM AÇÕES, inscrito no CNPJ/ME 07.488.106/0001-25 sob o no  (FUNDO INVESTIDO).;O FUNDO pretende atingir seu objetivo através da aplicação em cotas de fundos de investimento.;0.000000;33.000000;0.000000;;N;S;N;100.000000;5000.000000;1000.000000;1000.000000;12:00;1000.000000;0;;Fechamento;1;Fechamento;30;Dias Úteis;32;Fixa;0.000000;0.000000;1.970000;O Fundo não possui taxa de Administração. A taxa de administração total máxima poderá alcançar 1,97% aa;0.000000;;0;0.000000;;;2.220000;2020-01-01;2020-12-31;wwwbradescocombr;806271431.950000;5;138.760000;IBOVESPA;174.560000;0;2010-05-17;0;;0.000000;;;;2020;2019;1009.840000;1.740000;0.000000;0.000000;0.000000;17.130000;77.360000;142.680000;253.640000;467.830000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do BradescoDistribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco;Principal DistribuidorO principal distribuidor dos fundos sob administração do Bradesco é o próprio Bradesco, atuando por seus segmentos de negócio e clientes, Bradesco Asset Management SA DTVM, Bradesco Corretora CTVM e Ágora CTVM ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador;551136849432;www.bradescobemdtvm.com.br;
07.490.284/0001-90;BB TOP ARBITRAGEM ALAVANCADO FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2020-12-31;BB TOP ARBITRAGEM ALVANCADO FI MULTIMERCADO;www.bb.com.br;O fundo é destinado a investidores que pretendam: buscar retornos superiores às taxas dos certificados de depósitos interfinanceiros - CDI, no médio e longo prazos. Somente aceita aplicações de fundos de investimento, de fundos de investimento em cotas de fundos de investimento e carteira administradas.;;Proporcionar aos seus cotistas rentabilidade superior às taxas dos certificados de depósitos interfinanceiros - CDI.;A carteira deverá ter prazo médio superior a 365 dias   As aplicações deverão se subordinar aos limites de até 100% do PL de titulos de emissão do Tesouro Nacional e operações compromissadas lastreadas em títulos públicos federais. Cotas de fundo de investimento respeitando o limite de 10% do PL por fundo investido (de um mesmo emissor), até 200% de ações e operações em mercado derivativos (termo, futuro, swap e opções).  O fundo poderá adotar estratégias com derivativos que resultem na alavancagem do seu PL.  A Administradora bem como os fundos de investimento e carteiras por ela administrados ou pessoas a ela ligadas poderão atuar como contraparte em operações realizadas pelo fundo. O fundo poderá estar exposto ao risco de bolsa via mercado derivativos em até duas vezes o seu PL.;20.000000;50.000000;23.000000;;N;N;S;10.000000;0.010000;0.010000;0.010000;23:00;0.010000;;;Fechamento;1;Fechamento;4;Dias Úteis;5;Variável;;0.500000;0.700000;;;;;;;Não há.;0.204700;2020-01-01;2020-12-31;www.bb.com.br;268247347.350000;4;59.100000;105%CDI252;47.470000;0;2005-07-29;;Não se aplica;0.000000;Não se aplica;Não se aplica;Não se aplica;2020;2019;1078.440000;16.640000;;0.000000;;4.750000;7.440000;13.690000;323.560000;596.820000;O Distribuidor fará jus a uma importância correspondente a um percentual da taxa de administração informada no regulamento do fundo, a ser paga diretamente pelo fundo mediante dedução do valor devido ao Administrador e ao Gestor. As responsabilidades e remunerações pelos serviços de distribuição estão definidas em contrato específico, celebrado entre o Administrador e o Distribuidor de cotas do fundo. Os pagamentos ao Distribuidor serão efetuados conforme periodicidade definida nos contratos vigentes.;O principal Distribuidor do fundo é o Banco do Brasil que oferta para o público alvo do fundo, preponderantemente, fundos geridos pela BB DTVM.;O Administrador, o Gestor ou partes a eles relacionadas não recebem remuneração pela alocação dos recursos deste Fundo nos fundos investidos, nem tampouco pela distribuição de produtos nos mercados financeiros e de capitais nos quais o fundo venha a investir. Inexiste, portanto, a possibilidade de afetar a independência da atividade de gestão em decorrência de potencial conflito de interesses.;38087580;bbdtvm@bb.com.br - Praça XV de Novembro 20, 3ºand,;
07.535.827/0001-49;BRADESCO H FICFI DE AÇÕES SUSTENTABILIDADE;2020-12-31;BRADESCO H FICFI DE AÇÕES SUSTENTABILIDADE;wwwbradescocombr;O fundo é destinado a investidores que pretendam: buscar rentabilidade que supere a variação verificada pelo Índice de Sustentabilidade Empresarial (ISE) e que sejam investidores em geral, que façam parte de todos os segmentos comerciais a critério do Administrador, bem como funcionários do Administrador e/ou de qualquer empresaintegrante de seu conglomerado econômico;-;buscar rentabilidade que supere a variação verificada pelo Índice de Sustentabilidade Empresarial (ISE) divulgadopela BM FBOVESPA SA A rentabilidade do fundo variará conforme o patamar das taxas de juros praticadas pelomercado ou comportamento do ISE sendo também impactada pelos custos e despesas do fundo e da taxa deadministração;Para atingir o seu objetivo, o fundo aplica seus recursos em uma carteira constituída, preponderantemente, por cotas de fundos de investimento e cotas de fundos de investimento em cotas de fundos de investimento, que tenham como principal fator de risco a variação de preços de ações admitidas à negociação no mercado à vista de bolsa de valores ou entidade do mercado de balcão organizado;0.000000;0.000000;0.000000;;N;S;N;100.000000;100000.000000;100.000000;100.000000;16:30;100.000000;0;;Fechamento;1;Fechamento;1;Dias Úteis;3;Fixa;1.500000;0.000000;0.000000;1,50 % do patrimônio líquido ao ano;0.000000;;0;0.000000;;;2.640000;2020-01-01;2020-12-31;wwwbradescocombr;10504818.149980;4;79.490000;ISE F;96.100000;1;2005-12-30;0;;0.000000;;;;2020;2019;966.230000;0.000000;0.000000;0.000000;0.000000;22.180000;93.160000;171.830000;237.840000;438.680000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do BradescoDistribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco;Principal DistribuidorO principal distribuidor dos fundos sob administração do Bradesco é o próprio Bradesco, atuando por seus segmentos de negócio e clientes, Bradesco Asset Management SA DTVM, Bradesco Corretora CTVM e Ágora CTVM ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador;30038330;;
07.539.298/0001-51;BTG PACTUAL TESOURO IPCA CURTO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO;2020-12-31;TESOURO IPCA CURTORF;www.btgpactual.com;O FUNDO destina-se a receber aplicações de recursos provenientes de investidores em geral, que busquem performance referenciada ao -IMA-B5.;não possui restrição para entrada de investidores.;O FUNDO tem como objetivo proporcionar aos quotistas rentabilidade que acompanhe a variação do IPCA, com alto grau de correlação, buscando rentabilidade superior a variação do IMA-B 5 utilizando-se dos instrumentos disponíveis tanto no mercado à vista quanto no mercado de derivativos.;Os fundos de renda fixa tem como principal fator de risco de sua carteira a variação da taxa de juros doméstica ou de índice de preços, ou ambos. Eles devem possuir, no mínimo, 80% da carteira em ativos relacionados diretamente, ou sintetizados via derivativos, ao fator de risco que dá nome à classe.;0.000000;50.000000;0.000000;;S;N;N;0.000000;3000.000000;1000.000000;1000.000000;15:30;1000.000000;;;Fechamento;0;Fechamento;0;Dias Úteis;1;Fixa;0.200000;;;0.2% do patrimônio líquido ao ano.;;;;;;Não há.;0.220000;2019-07-01;2020-06-30;www.cvm.gov.br;1466687701.320000;1;72.835162;IMA-B 5;74.613183;0;2005-12-14;;Os valores mostrados nas tabelas de rentabilidade estão arredondados em duas casas decimais.;74.613183;Fórmula de cálculo utilizada para rentabilidade da lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2021;2020;1103.371523;21.927293;;;;2.040000;7.650000;14.100000;323.350000;596.410000;A distribuição das cotas do fundo é efetuada por uma instituição integrante do sistema de distribuição de valores mobiliários, devidamente autorizada e habilitada pela CVM, encontrando-se, portanto, capacitada para exercer atividades relacionadas à colocação, negociação e venda de títulos e valores mobiliários, dentre estes, quotas de fundos. Os contratos são firmados pelo fundo envolvendo tanto gestora e administrador como partes, e estabelecem obrigações relacionadas a manutenção de procedimentos de prevenção e combate ao crime de lavagem de dinheiro e de adequação do fundo ao perfil do investidor (suitability). Os distribuidores são remunerados diretamente pelo fundo, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, essas previstas no regulamento.;O principal distribuidor não oferta, para o público alvo do fundo, preponderantemente fundos geridos por um único gestor, ou por gestores ligados a um mesmo grupo econômico;O BTG Pactual possui procedimentos que visam mitigar ou eliminar o conflito de interesses no esforço de venda.;8007722827;ouvidoria@btgpactual.com;Fundos que têm como objetivo acompanhar as variações de indicadores de referência do mercado de Renda Fixa, não admitindo alavancagem.
07.552.643/0001-97;SPARTA CÍCLICO FUNDO DE INVESTIMENTO  MULTIMERCADO;2020-12-31;SPARTA CICLICO FIM;https://servicosfinanceiros.bnymellon.com;O FUNDO tem como público alvo os investidores em geral que buscam realizar aplicações para obter rentabilidade superior a CDI.;;objetivo de conseguir rentabilidade superior ao rendimento do CDI;A política de investimento do FUNDO consiste em investir seus recursos em ações, títulos, cotas e instrumentos derivativos. A alocação do risco deverá se basear em técnicas e estratégias próprias para tirar proveito de mercados com tendência definida.;20.000000;50.000000;999.000000;;N;S;S;10.000000;5000.000000;3000.000000;3000.000000;14:00;5000.000000;0;;Fechamento;1;Fechamento;1;Dias Úteis;4;Variável;;2.000000;2.500000;;0.000000;;0;0.000000;Não há;20,00% do que exceder 100,00% do CDI;3.530000;2020-01-02;2020-12-31;https://servicosfinanceiros.bnymellon.com;27463330.000000;5;16.830000;CDI;45.270000;3;2005-10-19;;;;;;;2021;2020;971.570000;0.000000;;;;35.260000;119.210000;220.210000;211.790000;390.300000;Os Distribuidores são remunerados diretamente pelo FUNDO, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, podendo existir ou não desconto da parcela paga à GESTORA.;Não;;8007253219;21 3219-2600,0800-7253219 ou sac@bnymellon.com.br;
07.584.202/0001-77;SCHRODER IBOVESPA PLUS FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST EM AÇÕES;2020-12-31;SCHRODER IBX PLUS FIC FIA;www.itau.com.br;O FUNDO destina-se a receber aplicações de recursos provenientes de investidores em geral, pessoas físicas e jurídicas que busquem retorno maior no médio e longo prazo e que suportem maior risco e volatilidade em suas aplicações, tendo em vista os riscos inerentes aos ativos que compõem a carteira do FUNDO, conforme objetivo de investimento descrito abaixo e que adicionalmente conheçam e aceitem assumir os riscos descritos neste Regulamento.;;O objetivo do FUNDO é proporcionarrentabilidade e liquidez ao seu participante, tendo comoobjetivo superar o desempenho do Índice Brasil da Bolsade Valores de São Paulo (Bovespa) ("IBrX").Parágrafo Único - A adoção do IBrX somente orientaráa formação da carteira, não implicando aobrigatoriedade para o GESTOR de manter para acarteira a mesma composição da carteira teóricautilizada para cálculo do IBrX, podendo a carteira sercomposta de ações que não integram a composição dacarteira teórica utilizada para cálculo do IBrX, ou mesmoconter apenas parte das ações que compõem a referidacarteira utilizada para cálculo do IBrX.;A política de investimento do FUNDO consiste em aplicar, no mínimo, 95% de seu patrimônio líquido em cotas do SCHRODER IBX PLUS MASTER FUNDO DE INVESTIMENTO EM AÇÕES, inscrito no CNPJ sob o nº 32.239.786/0001-90 ("Fundo Master"), administrado pelo ADMINISTRADOR e gerido pela GESTORA, cujo objetivo do Fundo Master consiste em  proporcionar rentabilidade e liquidez ao seu participante, buscando superar o desempenho do Índice Brasil da Bolsa de Valores de São Paulo (Bovespa) ("IBrX").;10.000000;33.000000;100.000000;;N;N;S;100.000000;1000.000000;0.000000;0.000000;14:00;0.000000;0;;Fechamento;1;Fechamento;1;Dias Úteis;3;Variável;;1.500000;1.700000;;0.000000;;0;0.000000;Não há;Não há;1.820000;2020-01-02;2020-12-31;https://servicosfinanceiros.bnymellon.com;40940852.000000;4;157.730000;Índice Brasil 100;177.820000;0;2018-10-01;;;;;;;2021;2020;1034.380000;6.070000;;;;18.160000;63.200000;116.740000;267.800000;493.770000;Os Distribuidores são remunerados diretamente pelo FUNDO, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, podendo existir ou não desconto da parcela paga à GESTORA.;Sim;;8007280728;www.itau.com.br. Se desejar a reavaliação da soluç;
07.645.498/0001-99;SANTANDER ALOCAÇÃO MULTIESTRATÉGIA CRESCIMENTO MULT FIC FI;2020-12-31;SANTANDER ALOCAÇÃO MULTIMERCADO;www.santander.com.br;O fundo é destinado a investidores que pretendam: buscar o objetivo de investimento descrito abaixo e conheçam, entendam e aceitem assumir os riscos descritos nesta Lâmina, no Regulamento e no Prospecto do Fundo e o fundo é destinado a investidores em geral.;O fundo é destinado a investidores que pretendam: buscar o objetivo de investimento descrito abaixo e conheçam, entendam e aceitem assumir os riscos descritos nesta Lâmina, no Regulamento e no Prospecto do Fundo.;O Fundo tem por objetivo investir em fundos de investimento de diferentes gestores do mercado, selecionados de forma criteriosa pela equipe de gestão da Santander Asset Management, combinando a melhor alocação entre três principais estratégias: (i) Macro: baseada no cenário econômico de médio e longo prazo, assume posições direcionais em diversas classes de ativos (ii) Long & Short: consiste em buscar ganhos entre setores e ativos do mercado acionário local, sem depender exclusivamente de uma direção do mercado. Adquire ações com expectativa de valorização (posição ¿long¿) e assume posições vendidas (¿short¿) com expectativa de desvalorização, no longo prazo e (iii) Long Biased: opera no mercado de renda variável com viés comprado, mantendo posições táticas vendidas para minimizar perdas ou obter resultados positivos em momentos adversos de mercado.;O Fundo tem por objetivo acessar fundos dos principais gestores do mercado com alocação em 3 estratégias principais: (i) Macro: baseada no cenário econômico de médio e longo prazo, assume posições direcionais em diversas classes de ativos (ii) Long Short: busca ganhos no mercado acionário local, adquirindo ações com expectativa de valorização (long) e assumindo posições vendidas (short) em ações com expectativa de desvalorização e (iii) Long Biased: opera no mercado de ações com viés comprado, mantendo posições táticas vendidas para minimizar perdas ou obter resultados positivos em momentos adversos de mercado.;20.000000;50.000000;0.000000;;N;S;N;100.000000;100.000000;100.000000;100.000000;11:59;100.000000;0;Não há;Fechamento;0;Fechamento;30;Dias Úteis;31;Variável;;1.000000;1.500000;;0.000000;;;;;20% sobre o que exceder o CDI;1.600000;2020-01-02;2020-12-31;www.santander.com.br;2593262657.720000;3;56.680000;CDI;45.270000;0;2012-12-19;;;0.000000;;;;2020;2019;1040.440000;7.080000;0.000000;;20.000000;0.180000;49.350000;91.030000;281.650000;519.480000;O principal distribuidor do Fundo é o Administrador sendo que a sua remuneração pela prestação de serviço consiste em um percentual da taxa de administração do Fundo, a qual está prevista em seu Regulamento.;O princ distrb do Fndo é o Adm, que atua por meio dos seus canais de distrib interns para diversos sgmts de mercdo, e oferta FI geridos por um único gestor, ou por gestores ligados a um mesmo grupo econômico, sendo que são fundos geridos pelo Gestor que pertence ao mesmo grupo econômico do Adm;Considerando que o Distribuidor é o próprio Administrador do Fundo, não há conflito de interesses. De qualquer forma, o Administrador possui políticas próprias para evitar potencial conflito de interesses no esforço de venda, bem como para verificar a adequação dos produtos e serviços ao perfil de seus clientes (suitability).;8007023535;SAC 0800762777  Ouvidoria 08007260322;
07.645.511/0001-00;SANTANDER PORTFOLIO ATIVO MULTIMERCADO EQUILÍBRIO EXTRA FIC FI;2020-12-31;SANTANDER MODERADO VAN GOGH MULTIMERCADO;www.santander.com.br;O fundo é destinado a investidores que pretendam: buscar o objetivo de investimento descrito abaixo e conheçam, entendam e aceitem assumir os riscos descritos nesta Lâmina, no Regulamento e no Prospecto do Fundo e o fundo é destinado a investidores em geral.;O fundo é destinado a investidores que pretendam: buscar o objetivo de investimento descrito abaixo e conheçam, entendam e aceitem assumir os riscos descritos nesta Lâmina, no Regulamento e no Prospecto do Fundo.;O Fundo buscará proporcionar a valorização de suas cotas por meio da aplicação dos recursos de sua carteira de investimentos, preponderantemente em cotas de fundos de investimento.;O Fundo tem por objetivo oferecer acesso a fundos dos principais gestores do mercado com alocação em duas estratégias principais: (i) Macro (alocação majoritária): baseada no cenário econômico de médio e longo prazo, assume posições direcionais em diversas classes de ativos e (ii) Long Short: busca ganhos no mercado acionário local, adquirindo ações com expectativa de valorização (long) e assumindo posições vendidas (short) em ações com expectativa de desvalorização.;20.000000;50.000000;999.000000;;N;N;S;100.000000;100.000000;100.000000;100.000000;11:59;100.000000;0;Não há;Fechamento;0;Fechamento;4;Dias Úteis;5;Variável;;1.000000;1.500000;;0.000000;;;;;;2.080000;2020-01-02;2020-12-31;www.santander.com.br;118444270.310000;3;46.740000;CDI;45.270000;0;2012-12-19;;;0.000000;;;;2020;2019;1033.440000;5.850000;0.000000;;;0.080000;23.140000;42.680000;307.860000;567.830000;O principal distribuidor do Fundo é o Administrador sendo que a sua remuneração pela prestação de serviço consiste em um percentual da taxa de administração do Fundo, a qual está prevista em seu Regulamento.;O princ distrb do Fndo é o Adm, que atua por meio dos seus canais de distrib interns para diversos sgmts de mercdo, e oferta FI geridos por um único gestor, ou por gestores ligados a um mesmo grupo econômico, sendo que são fundos geridos pelo Gestor que pertence ao mesmo grupo econômico do Adm;Considerando que o Distribuidor é o próprio Administrador do Fundo, não há conflito de interesses. De qualquer forma, o Administrador possui políticas próprias para evitar potencial conflito de interesses no esforço de venda, bem como para verificar a adequação dos produtos e serviços ao perfil de seus clientes (suitability).;8007023535;SAC 0800762777  Ouvidoria 08007260322;
07.652.666/0001-73;BNP PARIBAS PORTFOLIO DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO;2020-12-31;BNP PARIBAS PORTFOLIO DI FIRF REF;https://servicosfinanceiros.bnymellon.com;O FUNDO destina-se a receber aplicações de recursos provenientes de investidores em geral, clientes do Distribuidor do FUNDO (devidamente qualificado no Formulário de Informações Complementares do FUNDO) e empresas ligadas ao Banco BNP Paribas Brasil S.A, inscrito no CNPJ/MF sob nº 01.522.368/0001-82;;O objetivo do FUNDO é proporcionar a seus cotistas valorizações de suas cotas, mediante aplicação de seu patrimônio líquido em cotas de fundos de investimento que mantenham uma carteira composta, preponderantemente, por ativos financeiros e/ou modalidades operacionais de renda fixa disponíveis nos mercados financeiro e de capitais em geral e/ou cotas de outros fundos admitidos pela regulamentação em vigor e previstos neste Regulamento.;A politica de investimento do FUNDO consiste em investir, no mínimo 95% de seu patrimônio liquido em cotas de fundos de investimento da classe RENDA FIXA REFERENCIADO DI.;0.000000;50.000000;100.000000;;N;N;S;10.000000;0.000000;0.000000;0.000000;14:30;0.000000;0;;Abertura;0;Abertura;0;Dias Úteis;1;Variável;;0.000000;0.010000;;0.000000;;0;0.000000;Não há;Não há;0.110000;2020-01-02;2020-12-31;https://servicosfinanceiros.bnymellon.com;62664128.000000;4;45.160000;;;0;2018-10-29;;;;;;;2021;2020;1021.450000;4.550000;;;;1.050000;3.670000;6.780000;327.330000;603.730000;Os Distribuidores são remunerados diretamente pelo FUNDO, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, podendo existir ou não desconto da parcela paga à GESTORA.;Não;;8007253219;21 3219-2600,0800-7253219 ou sac@bnymellon.com.br;
07.657.408/0001-80;BNP PARIBAS PRIME DI FI EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA REFERENCIADO;2020-12-31;BNP PARIBAS PRIME DI FIC FIRF REF;www.itau.com.br;O FUNDO destina-se a receber aplicações de recursos provenientes de investidores em geral, clientes do Distribuidor do FUNDO (devidamente qualificado no Formulário de Informações Complementares do FUNDO) e empresas ligadas ao Banco BNP Paribas Brasil S.A, inscrito no CNPJ/MF sob nº 01.522.368/0001-82;;O objetivo do FUNDO é proporcionar a seus cotistas valorizações de suas cotas, mediante aplicação de seu patrimônio líquido em cotas de fundos de investimento que mantenham uma carteira composta, preponderantemente, por ativos financeiros e/ou modalidades operacionais de renda fixa disponíveis nos mercados financeiro e de capitais em geral e/ou cotas de outros fundos admitidos pela regulamentação em vigor e previstos neste Regulamento.;A politica de investimento do FUNDO consiste em investir, no mínimo 95% de seu patrimônio liquido em cotas de fundos de investimento da classe RENDA FIXA REFERENCIADO DI.;0.000000;50.000000;100.000000;;N;N;S;100.000000;500000.000000;0.000000;0.000000;13:30;10.000000;0;;Abertura;0;Abertura;0;Dias Úteis;0;Variável;;1.250000;1.260000;;0.000000;;0;0.000000;Não há;Não há;1.500000;2020-01-02;2020-12-31;https://servicosfinanceiros.bnymellon.com;7877135.000000;4;35.700000;;;0;2018-10-29;;;;;;;2021;2020;1013.870000;2.940000;;;;15.050000;52.380000;96.750000;278.620000;513.760000;Os Distribuidores são remunerados diretamente pelo FUNDO, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, podendo existir ou não desconto da parcela paga à GESTORA.;Não;;8007280728;www.itau.com.br. Se desejar a reavaliação da soluç;
