CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;NM_FANTASIA;ENDER_ELETRONICO;PUBLICO_ALVO;RESTR_INVEST;OBJETIVO;POLIT_INVEST;PR_PL_ATIVO_EXTERIOR;PR_PL_ATIVO_CRED_PRIV;PR_PL_ALAVANC;PR_ATIVO_EMISSOR;DERIV_PROTECAO_CARTEIRA;RISCO_PERDA;RISCO_PERDA_NEGATIVO;PR_PL_APLIC_MAX_FUNDO_UNICO;INVEST_INICIAL_MIN;INVEST_ADIC;RESGATE_MIN;HORA_APLIC_RESGATE;VL_MIN_PERMAN;QT_DIA_CAREN;CONDIC_CAREN;CONVERSAO_COTA_COMPRA;QT_DIA_CONVERSAO_COTA_COMPRA;CONVERSAO_COTA_CANC;QT_DIA_CONVERSAO_COTA_RESGATE;TP_DIA_PAGTO_RESGATE;QT_DIA_PAGTO_RESGATE;TP_TAXA_ADM;TAXA_ADM;TAXA_ADM_MIN;TAXA_ADM_MAX;TAXA_ADM_OBS;TAXA_ENTR;CONDIC_ENTR;QT_DIA_SAIDA;TAXA_SAIDA;CONDIC_SAIDA;TAXA_PERFM;PR_PL_DESPESA;DT_INI_DESPESA;DT_FIM_DESPESA;ENDER_ELETRONICO_DESPESA;VL_PATRIM_LIQ;CLASSE_RISCO_ADMIN;PR_RENTAB_FUNDO_5ANO;INDICE_REFER;PR_VARIACAO_INDICE_REFER_5ANO;QT_ANO_PERDA;DT_INI_ATIV_5ANO;ANO_SEM_RENTAB;CALC_RENTAB_FUNDO_GATILHO;PR_VARIACAO_PERFM;CALC_RENTAB_FUNDO;RENTAB_GATILHO;DS_RENTAB_GATILHO;ANO_EXEMPLO;ANO_ANTER_EXEMPLO;VL_RESGATE_EXEMPLO;VL_IMPOSTO_EXEMPLO;VL_TAXA_ENTR_EXEMPLO;VL_TAXA_SAIDA_EXEMPLO;VL_AJUSTE_PERFM_EXEMPLO;VL_DESPESA_EXEMPLO;VL_DESPESA_3ANO;VL_DESPESA_5ANO;VL_RETORNO_3ANO;VL_RETORNO_5ANO;REMUN_DISTRIB;DISTRIB_GESTOR_UNICO;CONFLITO_VENDA;TEL_SAC;ENDER_ELETRONICO_RECLAMACAO;INF_SAC
04.703.001/0001-53;ITAÚ KEY SOURCE RENDA FIXA LONGO PRAZO FUNDO DE INVESTIMENTO;2014-02-28;ITAÚ PERSONNALITÉ KEY SOURCE RF INDICES LP FI;www.itaupersonnalite.com.br;O Fundo, a critério do Administrador, receberá recursos de fundos de investimento e de fundos de investimento em cotas de fundos de investimento administrados ou geridos pelo Administrador e/ou pelo Gestor.;NÃO HÁ RESTRIÇÃO;Proporcionar retorno por meio da aplicação em ativos de taxas de juros, índices de preços e crédito.;O Fundo busca rentabilidade compatível com investimentos tradicionais de renda fixa, mediante aplicação de, no mínimo, 80% de seu patrimônio líquido em ativos relacionados diretamente, ou sintetizados via derivativos, com a taxa de juros doméstica ou índices de preço, observadoo limite de 50%  do patrimônio para ativos de emissores privados e públicos diversos da União Federal.;0.000000;50.000000;0.000000;20.000000;;S;N;;1.000000;1.000000;1.000000;15:45;1.000000;0;Não há;Fechamento;0;Fechamento;0;;0;Fixa;0.300000;0.000000;0.300000;0% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;0.410000;2013-02-01;2014-01-31;www.itaupersonnalite.com.br;320301240.310000;3;59.430000;CDI;57.220000;0;2002-07-18;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);59.430000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1062.800000;13.320000;0.000000;0.000000;;4.300000;12.030000;20.130000;145.600000;256.150000;;;;8007227377;www.itau.com.br;
04.703.087/0001-14;ITAÚ PERSONNALITÉ RENDA FIXA CURTO PRAZO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2014-02-28;ITAÚ PERSONNALITÉ CURTO PRAZO FICFI;www.itaupersonnalite.com.br;O Fundo, a critério do Administrador, receberá recursos de fundos de investimento, fundos de investimento em cotas de fundos de investimento, pessoas físicas e/ou jurídicas, clientes do Administrador, do Gestor ou de controladas, direta ou indiretamente, pela Itaú Unibanco Holding S.A.;NÃO HÁ RESTRIÇÃO;Busca rentabilidade compatível com investimentos de renda fixa de curto prazo por meio da aplicação em outros fundos de investimento.;O objetivo do FUNDO é aplicar seus recursos em cotas de fundos de investimento classificados como "Curto Prazo", os quais investem em títulos indexados à taxa CDI/Selic ou em papéis pré-fixados, desde que indexados e/ou sintetizados para CDI/Selic, de emissão do Tesouro Nacional e/ou do Banco Central, com prazo máximo a decorrer de 375 (trezentos e setenta e cinco) dias e prazo médio da carteira do FUNDO inferior a 60 (sessenta) dias, observado que a rentabilidade do FUNDO será impactada em virt;0.000000;0.000000;0.000000;100.000000;;S;N;;5000.000000;0.010000;0.000000;17:00;500.000000;0;Não há;Abertura;0;Abertura;0;;0;Fixa;2.000000;0.000000;2.000000;2% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;2.060000;2013-02-01;2014-01-31;www.itaupersonnalite.com.br;23940759.400000;1;42.410000;CDI;57.220000;0;2002-06-07;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);42.410000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1047.920000;11.970000;0.000000;0.000000;;21.850000;63.130000;107.420000;94.500000;168.860000;;;;8007227377;www.itau.com.br;
04.703.103/0001-79;ITAÚ PP SUPER RENDA FIXA SIMPLES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2014-02-28;ITAU PP SUPER CURTO PRAZO FICFI;www.itau.com.br;O Fundo, a critério do Administrador, receberá recursos de fundos de investimento, fundos de investimento em cotas de fundos de investimento e pessoas jurídicas, clientes do Administrador, do Gestor ou de controladas, direta ou indiretamente, pela Itaú Unibanco Holding S.A..;;Busca rentabilidade compatível com investimentos de renda fixa de curto prazo por meio da aplicação em outros fundos de investimento.;O objetivo do Fundo é aplicar seus recursos em cotas de fundos de investimento classificados como "Curto Prazo", os quais investem em títulos indexados à taxa CDI/Selic ou em papéis pré-fixados, desde que indexados e/ou sintetizados para CDI/Selic, de emissão do Tesouro Nacional e/ou do Banco Central, com prazo máximo a decorrer de 375 dias e prazo médio da carteira do Fundo inferior a 60 dias, observadoque a rentabilidade doFundoserá impactada em virtude dos custos e despesas doFundo, inclusive;0.000000;0.000000;0.000000;100.000000;;S;N;;1000000.000000;1.000000;1.000000;18:00;1000.000000;0;Não há;Abertura;0;Abertura;0;;0;Fixa;0.200000;0.000000;0.200000;0,2% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;0.210000;2013-02-01;2014-01-31;www.itau.com.br;575374630.190000;1;56.050000;CDI;57.220000;0;2002-04-30;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);56.050000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1063.620000;15.890000;0.000000;0.000000;;2.300000;6.400000;10.700000;151.230000;265.580000;;;;8007280728;www.itau.com.br;
04.703.699/0001-07;ITAÚ PP MAXI RENDA FIXA CURTO PRAZO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2014-02-28;ITAU PP MAXI CURTO PRAZO FICFI;www.itau.com.br;O Fundo, a critério do Administrador, receberá recursos de pessoas jurídicas, clientes do Administrador, do Gestor ou de controladas, direta ou indiretamente, pela Itaúsa - Investimentos Itaú S.A..;RESTRITO;Busca rentabilidade compatível com investimentos de renda fixa de curto prazo por meio da aplicação em outros fundos de investimento, observado que a rentabilidade do Fundo será impactada em virtude dos custos e despesas do Fundo, inclusive taxa de administração, se houver.;O FUNDO, aberto, com prazo indeterminado de duração e classificado como "curto prazo", busca rentabilidade compatível com investimentos de renda fixa de curto prazo, mediante aplicações em: (a)no mínimo, 95% (noventa e cinco por cento) do seu patrimônio líquido ("patrimônio") em cotas de fundos de investimento classificados como "curto prazo" (designados "Fundos Investidos") (b)no máximo, 5% (cinco por cento) do seu patrimônio em depósitos à vista, títulos públicos federais e operações c;0.000000;0.000000;0.000000;100.000000;;S;N;;200000.000000;1.000000;1.000000;18:00;1000.000000;0;Não há;Abertura;0;Abertura;0;;0;Fixa;0.500000;0.000000;0.500000;0,5% do patrimônio líquido ao ano.;0.000000;Não há;0;;Não há.;Não há.;0.550000;2013-02-01;2014-01-31;www.itau.com.br;7421996.820000;1;53.530000;CDI;57.220000;0;2002-04-25;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);53.530000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1060.770000;15.190000;0.000000;0.000000;;5.860000;16.420000;27.510000;141.210000;248.770000;;;;8007280728;www.itau.com.br;
04.704.885/0001-60;ITAÚ MULTIMERCADO MODERADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2014-02-28;ITAÚ MULTIMERCADO MODERADO FICFI;www.itau.com.br;O Fundo, a critério do Administrador, receberá recursos de fundos de investimento, fundos de investimento em cotas de fundos de investimento, pessoas físicas e/ou jurídicas, clientes do Administrador, do Gestor ou de controladas, direta ou indiretamente, pela Itaú Unibanco Holding S.A..;NÃO HÁ RESTRIÇÃO;Proporcionar retorno, no longo prazo por meio da aplicação em outros fundos de investimento que buscam retorno quivalente ao de uma carteira teórica composta por ativos atrelados ao CDI e ao Ibovespa.;O objetivo do Fundo é aplicar seus recursos em cotas de fundos de investimento de diversas classes, os quais investem em ativos de diferentes naturezas e características, sem o compromisso de concentração em nenhum ativo ou fator de risco em especial, buscando rentabilidade superior ao desempenho equivalente de uma carteira teórica cuja composição seja 90% em títulos e valores mobiliários atrelados ao CDI e 10% em ações integrantes do Índice Ibovespa.;0.000000;50.000000;0.000000;100.000000;;S;N;;5000.000000;100.000000;100.000000;17:00;500.000000;0;Não há;Fechamento;0;Fechamento;0;;0;Fixa;4.000000;0.000000;4.000000;4% do patrimônio líquido ao ano.;0.000000;Não há;0;;Não há.;Para o fundo, será cobrada taxa de performance corresponde a 25% da valorização das cotas do Fundo que exceder a 100% do índice CDI mais 0% a.a.;4.200000;2013-02-01;2014-01-31;www.itau.com.br;7499669.300000;2;26.690000;90% CDI + 10% IBOVES;51.690000;0;2002-11-11;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);26.690000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1011.910000;2.520000;0.000000;0.000000;25.000000;42.390000;130.680000;227.150000;26.950000;49.130000;;;;8007280728;www.itau.com.br;
04.764.174/0001-81;INSTITUTIONAL ACTIVE FIX IB - MULTIMERCADO FUNDO DE INVESTIMENTO;2014-02-28;INSTITUTIONAL ACTIVE FIX IB MULTIMERCADO FI;WWW.ITAU.COM.BR;O Fundo, a critério do Administrador, receberá recursos de fundos de investimento, fundos de investimento em cotas de fundos de investimento, pessoas jurídicas, clientes do Administrador, do Gestor ou de controladas, direta ou indiretamente, pela Itaú Unibanco Holding S.A.;;Superar o CDI no longo prazo.;O objetivo do Fundo é aplicar seus recursos em ativos de renda fixa de diferentes naturezas e características, admitindo-se estratégias que impliquem risco de juros, risco de índice de preço e risco de moeda estrangeira, sem o compromisso de concentração em nenhum ativo ou fator de risco em especial, observado que a rentabilidade do Fundo será impactada em virtude dos custos e despesas do Fundo, inclusive taxa de administração.;0.000000;50.000000;0.000000;20.000000;;S;N;;300000.000000;1000.000000;1.000000;17:00;1000.000000;0;Não há;Fechamento;0;Fechamento;0;;0;Fixa;0.300000;0.000000;0.300000;0,3% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;0.340000;2013-02-01;2014-01-31;WWW.ITAU.COM.BR;2475259922.280000;3;60.580000;CDI;57.220000;0;2002-03-12;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);60.580000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1067.950000;14.400000;0.000000;0.000000;;3.650000;10.140000;16.960000;147.490000;259.320000;;;;8007280728;www.itau.com.br;
04.800.632/0001-90;BTG PACTUAL MULTIMANAGER PLUS IB - FUNDO DE INVESTIMENTO MULTIMERCADO;2014-02-28;BTG PACTUAL MULTIMANAGER PLUS IB FIM;WWW.INTRAG.COM.BR;O FUNDO, a critério do ADMINISTRADOR, receberá recursos de fundos de investimento ou fundos de investimento em cotas de fundos de investimento administrados ou geridos pelo Itaú Unibanco S.A., ou empresas a ele ligadas.;;O fundo tem como objetivo buscar obter rentabiliade superior as taxas de juros do Depósito Interfinancieor - DI.;O Fundo tem como objetivo obter rentabilidade acima das taxas de juros do Depósito Interfinanceiro - DI, compatível com os riscos de variação de preços dos ativos integrantes de sua carteira. Fica estabelecidoque o objetivo previsto acima não se caracteriza como promessa, garantia ou sugestão de rentabilidade.;20.000000;50.000000;100.000000;100.000000;;N;S;;0.000000;0.000000;0.000000;18:00;0.000000;0;Não há;Fechamento;0;Fechamento;1;;1;Fixa;2.000000;0.000000;2.000000;2% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Para o fundo, será cobrada taxa de performance corresponde a 20% da valorização das cotas do Fundo que exceder a 100% do índice CDI mais 0% a.a.;2.440000;2013-02-01;2014-01-31;WWW.INTRAG.COM.BR;23001097.170000;4;57.260000;CDI;57.220000;0;2002-01-28;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);57.260000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1036.320000;7.700000;0.000000;0.000000;20.000000;23.710000;69.690000;118.820000;87.940000;157.460000;;;;8007280728;www.intrag.com.br;
04.800.641/0001-81;BTG PACTUAL MULTIMANAGER IB - FUNDO DE INVESTIMENTO MULTIMERCADO;2014-02-28;BTG PACTUAL MULTIMANAGER IB FIM;WWW.INTRAG.COM.BR;O FUNDO, a critério do ADMINISTRADOR, receberá recursos de fundos de investimento ou fundos de investimento em cotas de fundos de investimento administrados ou geridos pelo Itaú Unibanco S.A., ou empresas a ele ligadas.;;O fundo tem como objetivo buscar obter rentabiliade superior as taxas de juros do Depósito Interfinancieor - DI.;O FUNDO, classificado como Multimercado, tem como objetivo obter rentabilidade acima das taxas de juros do Depósito Interfinanceiro - DI, compatível com os riscos de variação de preços dos ativos integrantes de sua carteira.;20.000000;50.000000;100.000000;100.000000;;N;S;;0.000000;0.000000;0.000000;18:00;0.000000;0;Não há;Fechamento;0;Fechamento;1;;1;Fixa;1.500000;0.000000;1.500000;1,5% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Para o fundo, será cobrada taxa de performance corresponde a 20% da valorização das cotas do Fundo que exceder a 100% do índice CDI mais 0% a.a.;3.020000;2013-02-01;2014-01-31;WWW.INTRAG.COM.BR;2621314.740000;3;48.050000;CDI;57.220000;0;2002-01-28;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);48.050000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1034.520000;7.320000;0.000000;0.000000;20.000000;30.330000;89.910000;154.290000;67.720000;121.990000;;;;8007280728;www.intrag.com.br;
04.881.177/0001-03;ITAÚ AÇÕES VALE - FUNDO DE INVESTIMENTO;2014-02-28;ITAÚ AÇÕES VALE FI;www.itau.com.br;O Fundo, a critério do Administrador, receberá recursos de fundos de investimento, fundos de investimento em cotas de fundos de investimento, pessoas físicas e/ou jurídicas clientes do Administrador, do Gestor ou de controladas, direta ou indiretamente, pela Itaú Unibanco Holding S.A.;;Proporcionar retorno, no longo prazo, por meio da aquisição de ações de emissão da Vale do Rio Doce S.A.;O objetivo do FUNDO é aplicar, no mínimo, 95% (noventa e cinco por cento) de seus recursos em ações de emissão da Companhia Vale ("CIA VALE"), admitidas à negociação em bolsa de valores ou entidade do mercado de balcão organizado, observado que a rentabilidade do FUNDO será impactada em virtude dos custos e despesas do FUNDO, inclusive taxa de administração, se houver.;0.000000;0.000000;0.000000;100.000000;;S;N;;1000.000000;100.000000;100.000000;16:00;100.000000;0;Não há;Fechamento;0;Fechamento;1;;4;Fixa;3.000000;0.000000;3.000000;3% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;3.080000;2013-02-01;2014-01-31;www.itau.com.br;472860054.680000;5;13.600000;VALE DO RIO DOCE ON;6.900000;2;2002-02-20;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);13.600000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;805.590000;0.000000;0.000000;0.000000;;24.770000;95.120000;163.500000;62.510000;112.780000;;;;8007280728;www.itau.com.br;
04.881.682/0001-40;BB AÇÕES VALE FUNDO DE INVESTIMENTO;2014-02-28;BB ACOES VALE FI;bb.com.br;investir em ações de emissão da Cia Vale do Rio Doce.;;Acompanhar o desempenho das ações da Cia Vale do Rio Doce.;As aplicações do FUNDO deverão se subordinar aos limites abaixo, em relação ao patrimônio líquido:   Ações da Vale do Rio Doce, seus derivativos e proventos: Mín 90%  -  Máx 100%    Títulos Públicos: Mín 0%  -  Máx 10%    Op. Compromissadas - Máx. 10%;0.000000;0.000000;0.000000;100.000000;;S;N;;200.000000;200.000000;200.000000;17:00;200.000000;;;Fechamento;2;Fechamento;1;;4;Fixa;2.000000;;;;;;;;;Não há.;1.772100;2013-01-01;2013-12-31;bb.com.br;626368642.150000;5;-25.520000;VALE3;-19.430000;3;2002-02-26;;;0.000000;;;;2014;2013;857.520000;0.000000;;;;15.200000;20.510000;22.620000;1137.110000;1253.660000;;;;8007293886;bbdtvm@bb.com.br - Praça XV de novembro, 20/3ªA;
04.934.357/0001-06;BB ATACADO FEDERAL FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2014-02-28;BB ATACADO FED;bb.com.br;buscar retorno no longo prazo através de fundos de investimentos, compatível com investimentos de renda fixa e que sejam fundos de investimento e carteiras administradas.;que sejam fundos de investimento e carteiras administradas.;O fundo busca acompanhar o CDI mediante aplicação de seus recursos em uma carteira de ativos de renda fixa com prazo médio superior a 365 dias.;Para alcançar seus objetivos o FUNDO deverá alpicar seus recursos em uma carteira de ativos com prazo médio superior a 365 (trezentos e sessenta e cinco) dias composta por tíutlos públicos federais e operações compromissadas lastreadas nos referidos títulos;0.000000;0.000000;0.000000;0.000000;;S;N;;0.000000;0.000000;0.000000;17:00;0.000000;;;Fechamento;1;Fechamento;0;;0;Fixa;0.100000;;;;;;;;;Não há.;0.087500;2013-01-01;2013-12-31;bb.com.br;649204762.750000;3;45.660000;CDI252;45.810000;0;2002-04-16;;;0.000000;;;;2014;2013;1066.710000;14.150000;;;;0.950000;1.010000;1.120000;1156.610000;1275.170000;;;;21494300;bbdtvm@bb.com.br - Av Paulista 2300 - 4º and/Cj42;
04.965.504/0001-05;BB BESC RENDA FIXA CLASSE FUNDO DE INVESTIMENTO;2014-02-28;BB BESC CLASSE;www.bb.com.br/besc;buscar retorno no curto prazo através de investimentos de renda fixa e que sejam  EMPREGADOS E EX-EMPREGADOS DO BESC, cujo o cadastro esteja ativo na área de recursos humanos em janeiro de 2002 e a Pensionistas da Fundação CODESC de Seguridade Social -FUSESC.;que sejam  EMPREGADOS E EX-EMPREGADOS DO BESC, cujo o cadastro esteja ativo na área de recursos humanos em janeiro de 2002 e a Pensionistas da Fundação CODESC de Seguridade Social -FUSESC.;Acompanhar o CDI mediante aplicação dos recursos em ativos de renda fixa.;As aplicações do FUNDO deverão se subordinar aos limites abaixo, em relação ao patrimônio líquido:   Títulos públicos federais e operações compromissadas com lastro em títulos públicos federais: Min 50%    Máx 100%      Ativos financeiros de renda fixa de baixo risco de crédito, CCBs, Cotas de FIs, FICs classificados como Referenciado DI e Cotas de FIDCs e Cotas de Fundos de Investimento em Cotas de Fundos de Investimento em Direito Creditório (FIC FIDC): Min 0%  Máx: 50%;0.000000;500.000000;0.000000;20.000000;;S;N;;100.000000;50.000000;50.000000;17:00;50.000000;;;Abertura;1;Abertura;0;;0;Fixa;0.150000;;;;;;;;;Não há.;0.222600;2013-01-01;2013-12-31;www.bb.com.br/besc;30178371.470000;2;45.780000;CDI252;44.890000;0;2008-09-30;;;0.000000;;;;2014;2013;1067.000000;14.210000;;;;2.410000;2.580000;2.840000;1155.050000;1273.440000;;;;8007293886;bbdtvm@bb.com.br - Praça XV de novembro, 20/3ªA;
05.044.718/0001-01;ITAÚ DAILY RENDA FIXA CURTO PRAZO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2014-02-28;ITAÚ DAILY CURTO PRAZO FICFI;www.itau.com.br;O Fundo, a critério do Administrador, receberá recursos de pessoas físicas ou jurídicas, clientes do Administrador, do Gestor ou de controladas, direta ou indiretamente, pela Itaúsa - Investimentos Itaú S.A..;NÃO HÁ RESTRIÇÃO;Busca rentabilidade compatível com investimentos de renda fixa de curto prazo por meio da aplicação em outros fundos de investimento, observado que a rentabilidade do Fundo será impactada em virtude dos custos e despesas do Fundo, inclusive taxa de administração, se houver.;O Fundo busca rentabilidade compatível com investimentos de renda fixa de curto prazo, mediante aplicações em: a) no mínimo, 95% do seu patrimônio  líquido  em cotas de fundos de investimento classificados como "curto prazo" b) no máximo, 5% do seu patrimônio em depósitos à vista, títulos públicos federais e operações compromissadas indexadas à taxa Selic ou ao CDI, lastreadas em quaisquer títulos públicos federais .;0.000000;0.000000;0.000000;100.000000;;S;N;;1.000000;0.010000;0.000000;19:00;100.000000;0;Não há;Abertura;0;Abertura;0;;0;Fixa;4.500000;0.000000;4.500000;4,5% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;4.630000;2013-02-01;2014-01-31;www.itau.com.br;72919903.200000;1;18.580000;CDI;57.220000;0;2007-02-21;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);18.580000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1026.380000;6.580000;0.000000;0.000000;;47.890000;145.620000;254.300000;12.010000;21.980000;;;;8007280728;www.itau.com.br;
05.058.916/0001-16;INVESTCENTER BNY MELLON ARX TARGET FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO;2014-02-28;INVESTCENTER BNY MELLON ARX TARGET FIC MM;WWW.ITAUPRIVATEBANK.COM.BR;O Fundo, a critério do Administrador, receberá recursos de fundos de investimento, fundos de investimento em cotas de fundos de investimento, pessoas físicas e/ou jurídicas, clientes do Administrador, do Gestor ou de controladas, direta ou indiretamente, pela Itaú Unibanco Holding S.A.;;Proporcionar retorno por meio da aplicação, preferencialmente, de até 100% em cotas de um único fundo de investimento.;O objetivo do Fundo é aplicar seus recursos em cotas de fundos de investimento de diversas classes, os quais investem em ativos de diferentes naturezas e características, definindo as estratégias de investimento com base em cenários macroeconômicos de médio e longo prazo, atuando de forma direcional, sem o compromisso de concentração em nenhum ativo ou fator de risco em especial, observado que a rentabilidade do Fundo será impactada em virtude dos custos e despesas do Fundo, inclusive taxa de ad;0.000000;50.000000;0.000000;100.000000;;S;N;;20000.000000;5000.000000;5000.000000;11:00;5000.000000;0;Não há;Fechamento;0;Fechamento;0;;1;Fixa;0.000000;0.000000;1.350000;1,35% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;1.510000;2013-02-01;2014-01-31;WWW.ITAUPRIVATEBANK.COM.BR;1060111.940000;3;55.180000;CDI;57.220000;0;2003-04-08;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);55.180000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1059.380000;12.590000;0.000000;0.000000;;15.840000;45.000000;76.110000;112.630000;200.170000;;;;8007280728;www.itauprivatebank.com.br;
05.073.650/0001-80;ITAÚ RENDA FIXA REFERENCIADO DI VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2014-02-28;ITAÚ REFERENCIADO DI VIP FICFI;WWW.ITAU.COM.BR;O Fundo, a critério do Administrador, receberá recursos de fundos de investimento, fundos de investimento em cotas de fundos de investimento, pessoas físicas e/ou jurídicas, clientes do Administrador, do Gestor ou de controladas, direta ou indiretamente, pela Itaú Unibanco Holding S.A..;NÃO HÁ RESTRIÇÃO;Acompanhar a variação da taxa de juros do Depósito Interfinanceiro - DI por meio da aplicação em outros fundos de investimento.;O objetivo do Fundo é aplicar seus recursos em cotas de fundos de investimento classificados como "Referenciado DI", os quais investem em ativos que buscam acompanhar a variação do Certificadode Depósito Interbancário  ("CDI") ou da taxa Selic, de forma que, no mínimo, 95% dos ativos componentes de suas respectivas carteiras estejam atrelados, direta ou indiretamente, a este parâmetro, observado que a rentabilidade do Fundo será impactada em virtude dos custos e despesas doFundo, inclusive taxa;0.000000;50.000000;0.000000;100.000000;;S;N;;200000.000000;100.000000;0.000000;19:00;1000.000000;0;Não há;Abertura;0;Abertura;0;;0;Fixa;0.500000;0.000000;0.500000;0,5% do patrimônio líquido ao ano.;0.000000;Não há;0;0.000000;Não há.;Não há.;0.510000;2013-02-01;2014-01-31;WWW.ITAU.COM.BR;2182866260.070000;1;56.590000;CDI;57.220000;0;2003-04-16;;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);56.590000;Fórmula de cálculo utilizada para rentabilidade da Lâmina: (Rentabilidade Fundo / Rentabilidade do Benchmarck);;;2014;2013;1065.120000;13.800000;0.000000;0.000000;;5.510000;15.400000;25.800000;142.230000;250.480000;;;;8007280728;www.itau.com.br;
