CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;NM_FANTASIA;ENDER_ELETRONICO;PUBLICO_ALVO;RESTR_INVEST;OBJETIVO;POLIT_INVEST;PR_PL_ATIVO_EXTERIOR;PR_PL_ATIVO_CRED_PRIV;PR_PL_ALAVANC;PR_ATIVO_EMISSOR;DERIV_PROTECAO_CARTEIRA;RISCO_PERDA;RISCO_PERDA_NEGATIVO;PR_PL_APLIC_MAX_FUNDO_UNICO;INVEST_INICIAL_MIN;INVEST_ADIC;RESGATE_MIN;HORA_APLIC_RESGATE;VL_MIN_PERMAN;QT_DIA_CAREN;CONDIC_CAREN;CONVERSAO_COTA_COMPRA;QT_DIA_CONVERSAO_COTA_COMPRA;CONVERSAO_COTA_CANC;QT_DIA_CONVERSAO_COTA_RESGATE;TP_DIA_PAGTO_RESGATE;QT_DIA_PAGTO_RESGATE;TP_TAXA_ADM;TAXA_ADM;TAXA_ADM_MIN;TAXA_ADM_MAX;TAXA_ADM_OBS;TAXA_ENTR;CONDIC_ENTR;QT_DIA_SAIDA;TAXA_SAIDA;CONDIC_SAIDA;TAXA_PERFM;PR_PL_DESPESA;DT_INI_DESPESA;DT_FIM_DESPESA;ENDER_ELETRONICO_DESPESA;VL_PATRIM_LIQ;CLASSE_RISCO_ADMIN;PR_RENTAB_FUNDO_5ANO;INDICE_REFER;PR_VARIACAO_INDICE_REFER_5ANO;QT_ANO_PERDA;DT_INI_ATIV_5ANO;ANO_SEM_RENTAB;CALC_RENTAB_FUNDO_GATILHO;PR_VARIACAO_PERFM;CALC_RENTAB_FUNDO;RENTAB_GATILHO;DS_RENTAB_GATILHO;ANO_EXEMPLO;ANO_ANTER_EXEMPLO;VL_RESGATE_EXEMPLO;VL_IMPOSTO_EXEMPLO;VL_TAXA_ENTR_EXEMPLO;VL_TAXA_SAIDA_EXEMPLO;VL_AJUSTE_PERFM_EXEMPLO;VL_DESPESA_EXEMPLO;VL_DESPESA_3ANO;VL_DESPESA_5ANO;VL_RETORNO_3ANO;VL_RETORNO_5ANO;REMUN_DISTRIB;DISTRIB_GESTOR_UNICO;CONFLITO_VENDA;TEL_SAC;ENDER_ELETRONICO_RECLAMACAO;INF_SAC
06.084.858/0001-68;SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO ÍNDICE BOVESPA AÇÕES;2017-10-31;SANTANDER ÍNDICE BOVESPA AÇÕES;www.santander.com.br;O fundo é destinado a investidores que pretendam: buscar o objetivo de investimento descrito abaixo e conheçam, entendam e aceitem assumir os riscos descritos nesta Lâmina, no Regulamento e no Prospecto do Fundo e destina-se a pessoas físicas e/ou jurídicas em geral.;O fundo é destinado a investidores que pretendam: buscar o objetivo de investimento descrito abaixo e conheçam, entendam e aceitem assumir os riscos descritos nesta Lâmina, no Regulamento e no Prospecto do Fundo.;O Fundo buscará proporcionar a valorização de suas cotas por meio da aplicação dos recursos de sua carteira de investimentos, preponderantemente em cotas de fundos de investimento.;O buscará alcançar o seu objetivo por meio da aplicação dos recursos da sua carteira de investimentos, preponderantemente em cotas de fundos de investimento classificados como Ações e que tenham como parâmetro o desempenho do índice da Bolsa de Valores de São Paulo - IBOVESPA.;0.000000;33.000000;0.000000;;N;S;N;100.000000;1000.000000;100.000000;100.000000;16:00;100.000000;0;Não há;Fechamento;1;Fechamento;1;;4;Fixa;3.000000;0.000000;0.000000;;0.000000;;;;;;3.610000;2016-11-01;2017-10-31;www.santander.com.br;15978899.410000;5;5.670000;IBOVESPA FECHAMENTO;21.910000;3;2005-01-21;;;0.000000;;;;2017;2016;0.000000;56.380000;0.000000;;;31.690000;120.450000;222.160000;210.550000;388.350000;O principal distribuidor do Fundo é o Administrador sendo que a sua remuneração pela prestação de serviço consiste em um percentual da taxa de administração do Fundo, a qual está prevista em seu Regulamento.;O princ distrb do Fndo é o Adm, que atua por meio dos seus canais de distrib interns para diversos sgmts de mercdo, e oferta FI geridos por um único gestor, ou por gestores ligados a um mesmo grupo econômico, sendo que são fundos geridos pelo Gestor que pertence ao mesmo grupo econômico do Adm;Considerando que o Distribuidor é o próprio Administrador do Fundo, não há conflito de interesses. De qualquer forma, o Administrador possui políticas próprias para evitar potencial conflito de interesses no esforço de venda, bem como para verificar a adequação dos produtos e serviços ao perfil de seus clientes (suitability).;8007023535;SAC 0800762777  Ouvidoria 08007260322;
06.088.230/0001-30;GWI LEVERAGE FUNDO DE INVESTIMENTO EM AÇÕES;2017-10-31;GWI LEVERAGE FUNDO DE INVESTIMENTO EM ACOES;www.planner.com.br;O FUNDO tem como público alvo os investidores pessoas físicas e jurídicas em geral.;Não Aplicável;Proporcionar rentabilidade e liquidez aos seus participantes a médio e longo prazo superioes ao desempenho do índice da bolsa de Valores de São Paulo - IBOVESPA Fechamento.;A política de investimento do FUNDO consite na aplicação dos recursos em carteira de ações, operando em carater complementar nos mercados de renda fixa;10.000000;50.000000;200.000000;;N;N;N;0.000000;250000.000000;20000.000000;20000.000000;15:30;25000.000000;365;Não Há!;Fechamento;0;Fechamento;7;Dias Úteis;5;Variável;0.000000;1.500000;1.550000;;;;;;;25,00% de que exceder 100,00% do IBOVESPA;3.400000;2016-11-30;2017-10-31;www.planner.com.br;3528017.690000;4;-98.271700;;;0;2005-12-29;;;0.000000;;;;2017;2016;830.570000;0.000000;;;;40.600000;107.460000;187.500000;50.170000;88.780000;;;;8007722231;ouvidoria@plannercorretora.com.br;
06.092.123/0001-86;DAYCOVAL MULTIFUNDS FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2017-10-31;DAYCOVAL MULTIFUNDS FIC FIM;www.bancodaycoval.com.br;O fundo é destinado aos mais diversos investidores institucionais, pessoas físicas e jurídicas.;;Buscar rentabilidade superior ao CDI no longo prazo.;A composição da carteira busca equilibrar fundos de investimento mais conservadores com menorvolatilidade no resultado, e fundos mais agressivos que podem se utilizar de alavancagem para pontencializar seus ganhos;0.000000;0.000000;0.000000;;S;N;S;0.000000;500.000000;500.000000;500.000000;16:00;0.000000;0;;Fechamento;0;Fechamento;14;Dias Corridos;15;Fixa;0.600000;0.000000;0.000000;;0.000000;;0;0.000000;;10,00;2.130000;2016-11-01;2017-10-31;www.daycoval.com.br/institucional/ouvidoria;34307644.650000;3;67.350000;CDI;68.070000;0;2004-02-18;;;0.000000;;;;2017;2016;1137.040000;29.030000;0.000000;0.000000;0.000000;37.960000;113.880000;189.800000;43.750000;86.480000;INDEFINIDO;BANCO DAYCOVAL;NÃO HÁ;8007750500;pci@bancodaycoval.com.br;NÃO
06.095.411/0001-94;SANTANDER FIC FI STAR LONG SHORT MULTIMERCADO;2017-10-31;SANTANDER STAR LONG & SHORT MULTIMERCADO;www.santander.com.br;O fundo é destinado a investidores que pretendam: buscar o objetivo de investimento descrito abaixo e conheçam, entendam e aceitem assumir os riscos descritos nesta Lâmina, no Regulamento e no Prospecto do Fundo e destina-se a pessoas físicas ou jurídicas em geral.;O fundo é destinado a investidores que pretendam: buscar o objetivo de investimento descrito abaixo e conheçam, entendam e aceitem assumir os riscos descritos nesta Lâmina, no Regulamento e no Prospecto do Fundo.;O FUNDO tem como objetivo buscar proporcionar a valorização de suas cotas por meio da aplicação dos recursos da sua carteira de investimentos, preponderantemente em cotas de fundos de investimento.;O Fundo buscará proporcionar seu objetivo por meio da aplicação dos recursos da sua carteira de investimentos, preponderantemente em cotas de fundos de investimento, que invistam em ativos financeiros e/ou modalidades operacionais disponíveis nos mercados financeiro e de capitais em geral, de renda fixa e/ou de renda variável.;20.000000;50.000000;0.000000;;N;S;N;100.000000;100.000000;100.000000;100.000000;15:00;100.000000;0;Não há;Fechamento;0;Fechamento;4;;5;Fixa;2.000000;0.000000;0.000000;;0.000000;;;;;20% sobre o que exceder 100% da variação diária do CDI.;3.510000;2016-11-01;2017-10-31;www.santander.com.br;218484044.770000;3;61.210000;CDI;68.070000;0;2005-02-10;;;0.000000;;;;2017;2016;0.000000;30.190000;0.000000;;20.000000;13.250000;129.360000;23.530000;318.240000;586.980000;O principal distribuidor do Fundo é o Administrador sendo que a sua remuneração pela prestação de serviço consiste em um percentual da taxa de administração do Fundo, a qual está prevista em seu Regulamento.;O princ distrb do Fndo é o Adm, que atua por meio dos seus canais de distrib interns para diversos sgmts de mercdo, e oferta FI geridos por um único gestor, ou por gestores ligados a um mesmo grupo econômico, sendo que são fundos geridos pelo Gestor que pertence ao mesmo grupo econômico do Adm;Considerando que o Distribuidor é o próprio Administrador do Fundo, não há conflito de interesses. De qualquer forma, o Administrador possui políticas próprias para evitar potencial conflito de interesses no esforço de venda, bem como para verificar a adequação dos produtos e serviços ao perfil de seus clientes (suitability).;8007023535;SAC 0800762777  Ouvidoria 08007260322;
06.095.416/0001-17;SANTANDER FUNDO DE INVESTIMENTO STAR LONG SHORT MULTIMERCADO;2017-10-31;SANTANDER FI STAR LONG SHORT MULTIMERCADO;www.santander.com.br;O fundo é destinado a investidores que pretendam: buscar o objetivo de investimento descrito abaixo e conheçam, entendam e aceitem assumir os riscos descritos nesta Lâmina, no Regulamento e no Prospecto do Fundo e destina-se exclusivamente a aplicações de fundos de investimento e carteiras administradas pelo administrador eou empresas a ele ligadas.;O fundo é destinado a investidores que pretendam: buscar o objetivo de investimento descrito abaixo e conheçam, entendam e aceitem assumir os riscos descritos nesta Lâmina, no Regulamento e no Prospecto do Fundo.;Proporcionar  rentabilidade superior às variações do CDI, realizando operações no mercado de renda variável até o limite de 50% de seu patrimônio líquido.;O Fundo caracteriza-se por uma gestão ativa, realizando operações no mercado de renda variável, até o limite de 50% de seu patrimônio líquido.;20.000000;50.000000;0.000000;;N;S;N;0.000000;20000000.000000;1000.000000;1000.000000;15:00;10000.000000;0;Não há;Fechamento;0;Fechamento;4;;5;Fixa;0.000000;0.000000;0.000000;;0.000000;;;;;;0.560000;2016-11-01;2017-10-31;www.santander.com.br;218871451.730000;3;78.120000;CDI;68.070000;0;2005-01-04;;;0.000000;;;;2017;2016;0.000000;34.210000;0.000000;;;4.140000;24.650000;45.460000;306.350000;565.050000;O principal distribuidor do Fundo é o Administrador sendo que a sua remuneração pela prestação de serviço consiste em um percentual da taxa de administração do Fundo, a qual está prevista em seu Regulamento.;O princ distrb do Fndo é o Adm, que atua por meio dos seus canais de distrib interns para diversos sgmts de mercdo, e oferta FI geridos por um único gestor, ou por gestores ligados a um mesmo grupo econômico, sendo que são fundos geridos pelo Gestor que pertence ao mesmo grupo econômico do Adm;Considerando que o Distribuidor é o próprio Administrador do Fundo, não há conflito de interesses. De qualquer forma, o Administrador possui políticas próprias para evitar potencial conflito de interesses no esforço de venda, bem como para verificar a adequação dos produtos e serviços ao perfil de seus clientes (suitability).;8007023535;SAC 0800762777  Ouvidoria 08007260322;
06.095.438/0001-87;SANTANDER FIC FI INSTITUCIONAL RENDA FIXA;2017-10-31;SANTANDER INSTITUCIONAL RENDA FIXA;www.santander.com.br;O fundo é destinado a investidores que pretendam: buscar o objetivo de investimento descrito abaixo e conheçam, entendam e aceitem assumir os riscos descritos nesta Lâmina, no Regulamento e no Prospecto do Fundo e destina-se a pessoas físicas ou jurídicas em geral.;O fundo é destinado a investidores que pretendam: buscar o objetivo de investimento descrito abaixo e conheçam, entendam e aceitem assumir os riscos descritos nesta Lâmina, no Regulamento e no Prospecto do Fundo.;O Fundo buscará proporcionar a valorização de suas cotas por meio da aplicação dos recursos de sua carteira de investimentos, preponderantemente em cotas de fundos de investimento.;O Fundo buscará alcançar o seu objetivo por meio da aplicação dos recursos da sua carteira de investimentos, preponderantemente em cotas de fundos de investimento, que busquem retorno por meio de investimentos em ativos de renda fixa atrelados à variação das taxas de juros, pré e/ou pós-fixados e/ou de índices de preços, ou ambos.;0.000000;50.000000;0.000000;;N;S;N;100.000000;500000.000000;100.000000;100.000000;16:00;100.000000;0;Não há;Fechamento;0;Fechamento;0;;0;Fixa;0.300000;0.000000;0.000000;;0.000000;;;;;;0.360000;2016-11-01;2017-10-31;www.santander.com.br;1005377484.820000;1;68.840000;CDI;68.070000;0;2004-08-24;;;0.000000;;;;2017;2016;0.000000;25.640000;0.000000;;;2.310000;12.760000;79.480000;287.910000;531.030000;O principal distribuidor do Fundo é o Administrador sendo que a sua remuneração pela prestação de serviço consiste em um percentual da taxa de administração do Fundo, a qual está prevista em seu Regulamento.;O princ distrb do Fndo é o Adm, que atua por meio dos seus canais de distrib interns para diversos sgmts de mercdo, e oferta FI geridos por um único gestor, ou por gestores ligados a um mesmo grupo econômico, sendo que são fundos geridos pelo Gestor que pertence ao mesmo grupo econômico do Adm;Considerando que o Distribuidor é o próprio Administrador do Fundo, não há conflito de interesses. De qualquer forma, o Administrador possui políticas próprias para evitar potencial conflito de interesses no esforço de venda, bem como para verificar a adequação dos produtos e serviços ao perfil de seus clientes (suitability).;8007023535;SAC 0800762777  Ouvidoria 08007260322;
06.097.344/0001-47;FATOR SIGMA FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO CREDITO PRIVADO;2017-10-31;FATOR SIGMA FIC FI MULT;www.bancofator.com.br;Investidores em geral.;;O FUNDO tem como objetivo proporcionar rentabilidade acima do CDI.;Aplicação entre 95% até 100% de seu patrimônio líquido em cotas do FATOR MASTER FUNDO DE INVESTIMENTO MULTIMERCADO.;0.000000;49.000000;0.000000;;N;S;S;100.000000;25000.000000;1000.000000;1000.000000;;25000.000000;0;;Fechamento;1;Fechamento;0;Dias Úteis;1;Variável;1.000000;1.000000;1.500000;;0.000000;;1;0.000000;;20% do que excede 100% do CDI;1.750000;2015-12-31;2016-12-30;www.bancofator.com.br;66028035.020000;4;55.900000;CDI;69.840000;0;2004-08-06;;Valor da cota do fundo final menos a inicial, dividido pelo valor da cota inicial;0.000000;;;;2016;2015;1027.060000;5.740000;0.000000;0.000000;0.000000;18.670000;71.070000;145.860000;383.400000;737.700000;O administrador do fundo pode eventualmente pagar uma remuneração ao distribuidor, na forma de um percentual da taxa de administração e de performance do fundo, pela distribuição do mesmo.;Os distribuidores do fundo não estão restritos a oferta de produtos exclusivamente do gestor fundo, podendo atuar também na oferta de produtos que não sejam de gestoras;A distribuição somente poderá ser feita por distribuidores devidamente credenciados pelo administrador e as condições de distribuição e remuneração deverão ser objeto de um contrato de distribuição firmado entre as partes.;8007707304;www.fator.com.br;
06.100.375/0001-00;CONSTÂNCIA EQUITY HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;2017-10-31;CONSTÂNCIA EQUITY HEDGE FIC FIM;http://www.bnymellon.com.br/sf;O FUNDO tem como público alvo os investidores em geral que buscam, no médio e/ou no longo prazo, retornos superiores àqueles geralmente obtidos no mercado financeiro.;;Obter retornos superiores àqueles geralmente obtidos no mercado financeiro.;A política de investimento do FUNDO consiste em aplicar, no mínimo, 95% (noventa e cinco por cento) de seu patrimônio líquido em cotas do CONSTÂNCIA MASTER EQUITY HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO, inscrito no CNPJ sob o nº 10.237.431/0001-20 ("Fundo Master"), administrado pelo ADMINISTRADOR e gerido pela GESTORA, cuja política de investimento consiste na adoção de uma gestão baseada numa administração ativa na alocação de seus recursos, buscando aproveitar as melhores oportunidades de investimento, com o objetivo de superar o CDI. Para tanto, a GESTORA poderá, na aplicação dos recursos do FUNDO, utilizar instrumentos derivativos, não sendo limitado ao seu patrimônio líquido, tanto para hedge, arbitragem e para posições direcionais para potencialização de resultados. O FUNDO pode fazer uso de posições compradas ou vendidas nos diversos mercados onde atua, através de qualquer instrumento financeiro disponível no país ou no exterior.;20.000000;50.000000;999.000000;;N;N;S;100.000000;20000.000000;10000.000000;10000.000000;14:00;10000.000000;0;;Fechamento;0;Fechamento;14;Dias Úteis;15;Variável;;1.800000;2.500000;;0.000000;;0;0.000000;Não há.;20,00% do que exceder 100,00% do CDI. +  % a.a.;10.130000;2016-11-01;2017-10-31;http://www.bnymellon.com.br/sf;7602104.000000;5;32.980000;CDI;69.890000;1;2004-06-22;;;;;;;2017;2016;744.520000;0.000000;;;;141.020000;352.690000;651.490000;0.000000;0.000000;Os Distribuidores são remunerados diretamente pelo FUNDO, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, podendo existir ou não desconto da parcela paga à GESTORA.;Não;;8007253219;21 3219-2600, 0800-7253219 ou sac@bnymellon.com.br;
06.118.222/0001-90;MÓDULO INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES BDR NÍVEL I;2017-10-31;EDGE VALUE FUNDO DE INVESTIMENTO DE AÇÕES BDR NÍVEL I;http://www.bnymellon.com.br/sf;O FUNDO tem como público alvo os investidores em geral que buscam obter ganhos de capital de longo prazo através de investimento em ações, observando, no que couberem, as modalidades de investimento, os limites e as vedações estabelecidas na Resolução 3.792/2009 do Conselho Monetário Nacional;;Atingir ganhos de capital em horizontes de longo prazo.;A política de investimento do FUNDO consiste em adquirir ações de empresas negociadas no mercado à vista de bolsa de valores ou entidade de balcão organizado, que estejam sub-valorizadas nestes mercados em comparação com as análises e estimativas de valor feitas pela GESTORA.;10.000000;33.000000;100.000000;;S;S;S;10.000000;10000.000000;1000.000000;1000.000000;14:00;10000.000000;0;;Fechamento;1;Fechamento;27;Dias Úteis;23;Variável;;2.000000;2.500000;;0.000000;;0;0.000000;Não há.;20,00% do que exceder 100,00% do IBOV F. +  % a.a.O FUNDO, com base em seu resultado, remunera a GESTORA mediante o pagamento do equivalente a 20% (vinte por cento) da valorização da cota do FUNDO que, em cada semestre civil, exceder 100% (cem por cento) do Ibovespa Fechamento (taxa de performance).;2.230000;2016-11-01;2017-10-31;http://www.bnymellon.com.br/sf;90106408.000000;5;42.360000;IBOVESPA;30.210000;2;2009-01-14;;;;;;;2017;2016;1243.120000;42.900000;;;;33.820000;75.960000;140.310000;255.040000;470.200000;Os Distribuidores são remunerados diretamente pelo FUNDO, com base em percentual da taxa de administração e, em determinados casos, em percentual da taxa de performance, podendo existir ou não desconto da parcela paga à GESTORA.;Não;;8007253219;21 3219-2600, 0800-7253219 ou sac@bnymellon.com.br;
06.124.241/0001-29;BNB PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2017-10-31;BNB PLUS FIC FI RENDA FIXA LONGO PRAZO;www.bnb.gov.br/fundos e www.s3dtvm.com.br;O FUNDO é destinado a pessoas físicas e jurídicas correntistas do BANCO DO NORDESTE DO BRASIL S.A., com aporte inicial a partir de R$ 50.000,00, que desejam investir em fundo com parte de risco de títulos prefixados e/ou privados.;;O objetivo do FUNDO é o de proporcionar a seus condôminos rentabilidade e liquidez, mediante a aplicação de, no mínimo, 95% (noventa e cinco por cento) do patrimônio líquido em cotas do BNB MASTER 60 FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO, inscrito no CNPJ/MF sob o n° 18.179.553/0001-19, doravante designado FUNDO INVESTIDO, gerido pelo Banco do Nordeste do Brasil S.A., observadas as limitações legais e regulamentares em vigor.;O FUNDO obedecerá aos limites de concentração por modalidade de ativos financeiros constantes abaixo: Cotas do FUNDO INVESTIDO De 95% a 100% a. títulos públicos de emissão do Tesouro Nacional 5% b. operações compromissadas (compra com revenda) 5%, lastreadas  em títulos públicos federais 5%;0.000000;40.000000;0.000000;;S;S;N;0.000000;50000.000000;1000.000000;1000.000000;15:00;5000.000000;;;Fechamento;0;Fechamento;0;Dias Úteis;1;Fixa;0.500000;0.500000;0.500000;Patrimônio Líquido do fundo ao ano;0.000000;Não há;0;0.000000;Não há;;0.537652;2016-11-01;2017-10-31;;1079400099.801060;3;64.521447;CDI;68.066413;0;2004-03-12;0;;0.000000;;;;2017;2016;1108.449121;23.004359;;;;3.363808;18.618608;34.340930;312.381392;576.169070;O Banco do Nordeste é o Distribuidor exclusivo deste Fundo.;O Distribuidor exclusivo deste Fundo é o Banco do Nordeste, que oferta para o público alvo do Fundo somente fundos geridos por ele mesmo.;O Banco do Nordeste é o Distribuidor exclusivo deste Fundo, portanto sua remuneração como Gestor não é dividida com distribuidores contratados. Em vista disso, a atividade de gestão não é afetada por potencial conflito de interesse.;8532993544;www.bnb.gov.br/fundos  fundos@bnb.gov.br;
06.124.248/0001-40;BNB FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2017-10-31;BNB FI MULTIMERCADO LONGO PRAZO;www.bnb.gov.br/fundos e www.s3dtvm.com.br;O FUNDO é destinado a pessoas físicas e jurídicas correntistas do BANCO DO NORDESTE DO BRASIL S.A., com aporte inicial a partir de R$ 5.000,00, que desejam investir em fundo com parte de risco de renda variável e que buscam um retorno, no médio prazo, superior a um fundo de renda fixa tradicional.;;O objetivo do FUNDO é propiciar rentabilidade aos cotistas, através das oportunidades oferecidas pelos mercados de taxas de juros pós-fixadas e prefixadas, índices de preço, renda variável e derivativos, com o prazo médio da carteira superior a 365 dias.;O FUNDO obedecerá aos limites de concentração por modalidade de ativos financeiros constantes abaixo: Instituições financeiras: 20%Companhias abertas (Com exceção das aplicações em ações): 10% Fundos de Investimento: 10% Outras pessoas jurídicas de direito privado: 0%  Pessoas físicas: 0% União Federal: 100%;0.000000;40.000000;0.000000;;S;S;N;0.000000;5000.000000;250.000000;250.000000;15:00;2500.000000;;;Fechamento;0;Fechamento;0;Dias Úteis;4;Fixa;1.400000;1.400000;1.400000;Patrimônio Líquido do fundo ao ano;0.000000;Não há;0;0.000000;Não há;;2.570028;2016-11-01;2017-10-31;;1966783.200913;3;51.554961;CDI;68.066413;0;2014-03-15;0;;0.000000;;;;2017;2016;1090.316261;19.157995;;;;18.108617;88.113840;162.520803;242.886160;447.989197;O Banco do Nordeste é o Distribuidor exclusivo deste Fundo.;O Distribuidor exclusivo deste Fundo é o Banco do Nordeste, que oferta para o público alvo do Fundo somente fundos geridos por ele mesmo.;O Banco do Nordeste é o Distribuidor exclusivo deste Fundo, portanto sua remuneração como Gestor não é dividida com distribuidores contratados. Em vista disso, a atividade de gestão não é afetada por potencial conflito de interesse.;8532993544;www.bnb.gov.br/fundos  fundos@bnb.gov.br;
06.124.253/0001-53;BNB MAXIMO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2017-10-31;BNB MÁXIMO FIC FI RENDA FIXA LP;www.bnb.gov.br/fundos e www.s3dtvm.com.br;O FUNDO é destinado a pessoas físicas e jurídicas correntistas do BANCO DO NORDESTE DO BRASIL S.A., com aporte inicial a partir de R$ 5.000,00, que desejam investir em FUNDO com parte de risco de títulos prefixados e/ou privados;;O objetivo do FUNDO é o de proporcionar a seus condôminos rentabilidade e liquidez, mediante a aplicação de, no mínimo, 95% (noventa e cinco por cento) do patrimônio líquido em cotas do BNB MASTER 60 FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO, doravante designado FUNDO INVESTIDO, gerido pelo Banco do Nordeste do Brasil S.A., observadas as limitações legais e regulamentares em vigor.;O FUNDO obedecerá aos limites de concentração por modalidade de ativos financeiros constantes abaixo: Limites por modalidade de ativo financeiro: Cotas do FUNDO INVESTIDO De 95% a 100% a. títulos públicos de emissão do Tesouro Nacional 5% b. b. operações compromissadas (compra com revenda), lastreadas em títulos públicos federais 5%;0.000000;40.000000;0.000000;;S;S;N;0.000000;5000.000000;250.000000;250.000000;15:00;1000.000000;;;Fechamento;0;Fechamento;0;Dias Úteis;1;Fixa;1.100000;1.100000;1.100000;Patrimônio Líquido do fundo ao ano;0.000000;Não há;0;0.000000;Não há;;1.195972;2016-11-01;2017-10-31;;53869500.010055;3;59.399409;CDI;68.066413;0;2014-03-12;0;;0.000000;;;;2017;2016;1102.298922;21.699771;;;;7.836944;41.281296;76.140928;289.718704;534.369072;O Banco do Nordeste é o Distribuidor exclusivo deste Fundo.;O Distribuidor exclusivo deste Fundo é o Banco do Nordeste, que oferta para o público alvo do Fundo somente fundos geridos por ele mesmo.;O Banco do Nordeste é o Distribuidor exclusivo deste Fundo, portanto sua remuneração como Gestor não é dividida com distribuidores contratados. Em vista disso, a atividade de gestão não é afetada por potencial conflito de interesse.;8532993544;www.bnb.gov.br/fundos  fundos@bnb.gov.br;
06.127.871/0001-57;BRADESCO H FICFI RENDA FIXA LONGO PRAZO 1.000;2017-10-31;BRADESCO H FICFI RENDA FIXA LONGO PRAZO 1.000;www.bradesco.com.br;O fundo é destinado a investidores que pretendam: buscar rentabilidade que supere a variação verificada pelo Certificado de Depósito Interbancário (CDI) e que sejam investidores em geral, que façam parte de todos segmentos comerciais do Administrador.;-;Buscar rentabilidade que supere a variação verificada pelo Certificado de Depósito Interbancário (CDI). A rentabilidade do fundo variará conforme o patamar das taxas de juros praticadas pelo mercado ou comportamento do CDI, sendo também impactada pelos custos e despesas do fundo e da taxa de administração.;Para atingir o seu objetivo, o fundo investe no mínimo 95% de seus recursos em cotas de fundos de investimento e em cotas de fundos de investimento em cotas de fundos de investimento classificados, nos termos da legislação aplicável, como fundos de Renda Fixa, ressalvando, no máximo 10% do patrimônio líquido do fundo podem estarrepresentados por cotas de fundos de investimento em direitos creditórios e/ou fundos de investimento em cotas de fundos de investimento em direitos creditórios.;0.000000;0.000000;0.000000;;S;S;N;100.000000;100000.000000;100.000000;100.000000;21:00;100.000000;0;;Fechamento;0;Fechamento;0;Dias Úteis;0;Fixa;1.100000;0.000000;0.000000;1,1% do patrimônio líquido ao ano.;0.000000;;0;0.000000;;Não há.;1.040000;2016-11-01;2017-10-31;www.bradesco.com.br;262490427.454990;2;60.820000;CDI;68.070000;0;2004-05-13;0;;0.000000;;;;2017;2016;1022.810000;4.840000;0.000000;0.000000;0.000000;2.600000;37.560000;69.280000;293.440000;541.230000;A distribuição de cotas é remunerada através de % da taxa de administração e/ou taxa de performance dos fundos.  Esta corresponde à soma dos % calculados sobre estas taxas aplicadas sobre o volume médio mensal investido no respectivo fundo,  por cotistas representados por distribuidor externo/segmento de distribuição, conforme abaixo:Distribuidores InternosA remuneração é formalizada em acordos internos e efetivada pelo repasse do % aplicável aos segmentos do Bradesco.Distribuidores ExternosSão contratados pelos fundos e legalmente representados por seu administrador, sendo a remuneração  formalizada em contrato de distribuição, como pagamento feito diretamente pelos fundos em conta corrente indicada pelo distribuidor.  Adicionalmente, os % de remuneração podem ser diferentes em função do distribuidor/segmento, bem como, em decorrência do tipo de fundo e/ou  nível de risco.;Principal DistribuidorO principal distribuidor é o Bradesco, atuando por seus segmentos de negócio e clientes, Bradesco Asset Management S.A. DTVM, Bradesco Corretora CTVM e Ágora CTVM. ;Regras de Conduta - Conflito de InteressesO Bradesco adota procedimentos visando evitar ou mitigar situações que possam gerar conflito de interesses através de adesão de todos os colaboradores à sua Política de Segregação de Atividades, onde está prevista a independência das áreas responsáveis pela Administração, Gestão e Distribuição, mesmo quando tais serviços são prestados por empresas ou departamentos ligados ao administrador.;30038330;;
